TEST_PARAM.comment:,18650
BATT_MODEL_RAW:,287,2860.2286195,3.7393894196,3.5455665588,0.19382286072
BATT_MODEL_RAW:,288,2870.2296059,3.7382850647,3.5443191528,0.19396591187
BATT_MODEL_RAW:,289,2880.2307076,3.7372055054,3.5434074402,0.19379806519
BATT_MODEL_RAW:,290,2890.2309549,3.7360591888,3.542388916,0.19367027283
BATT_MODEL_RAW:,291,2900.2314527,3.7349758148,3.5413818359,0.19359397888
BATT_MODEL_RAW:,292,2910.2324707,3.7338943481,3.5403633118,0.19353103638
BATT_MODEL_RAW:,293,2920.2332943,3.7327842712,3.5390930176,0.19369125366
BATT_MODEL_RAW:,294,2930.233567,3.7316951752,3.5381317139,0.1935634613
BATT_MODEL_RAW:,295,2940.2340513,3.7306194305,3.5372200012,0.19339942932
BATT_MODEL_RAW:,296,2950.2351909,3.7295398712,3.5362892151,0.19325065613
BATT_MODEL_RAW:,297,2960.2355434,3.7284412384,3.5351829529,0.19325828552
BATT_MODEL_RAW:,298,2970.2366828,3.7273693085,3.5342903137,0.19307899475
BATT_MODEL_RAW:,299,2980.2378515,3.7262992859,3.5332984924,0.19300079346
BATT_MODEL_RAW:,300,2990.2380486,3.7252540588,3.5322303772,0.19302368164
BATT_MODEL_RAW:,301,3000.2384616,3.7241821289,3.5312423706,0.1929397583
BATT_MODEL_RAW:,302,3010.2393535,3.7231254578,3.5304489136,0.19267654419
BATT_MODEL_RAW:,303,3020.2402629,3.7220649719,3.5295982361,0.19246673584
BATT_MODEL_RAW:,304,3030.2404248,3.7210044861,3.5286903381,0.19231414795
BATT_MODEL_RAW:,305,3040.2411871,3.7199630737,3.5278549194,0.1921081543
BATT_MODEL_RAW:,306,3050.2422106,3.718914032,3.5268630981,0.19205093384
BATT_MODEL_RAW:,307,3060.2428997,3.7179489136,3.5260276794,0.19192123413
BATT_MODEL_RAW:,308,3070.2438465,3.716835022,3.524974823,0.19186019897
BATT_MODEL_RAW:,309,3080.2445068,3.7158088684,3.5240478516,0.19176101685
BATT_MODEL_RAW:,310,3090.2448357,3.7147750854,3.522983551,0.19179153442
BATT_MODEL_RAW:,311,3100.2454437,3.7137527466,3.5219802856,0.19177246094
BATT_MODEL_RAW:,312,3110.2460561,3.712726593,3.5211334229,0.19159317017
BATT_MODEL_RAW:,313,3120.2463175,3.7117118835,3.5202598572,0.19145202637
BATT_MODEL_RAW:,314,3130.2465718,3.7106895447,3.5193595886,0.19132995605
BATT_MODEL_RAW:,315,3140.2469993,3.7096862793,3.5186080933,0.19107818604
BATT_MODEL_RAW:,316,3150.2472466,3.7086601257,3.5175361633,0.1911239624
BATT_MODEL_RAW:,317,3160.2483737,3.7077484131,3.5164146423,0.19133377075
BATT_MODEL_RAW:,318,3170.2486989,3.7066574097,3.5154685974,0.19118881226
BATT_MODEL_RAW:,319,3180.2492204,3.7057533264,3.5145797729,0.19117355347
BATT_MODEL_RAW:,320,3190.2496347,3.7047424316,3.5137062073,0.19103622437
BATT_MODEL_RAW:,321,3200.2505373,3.7036857605,3.5127029419,0.1909828186
BATT_MODEL_RAW:,322,3210.2508951,3.7026977539,3.5118217468,0.19087600708
BATT_MODEL_RAW:,323,3220.2518768,3.701713562,3.5110092163,0.1907043457
BATT_MODEL_RAW:,324,3230.2527011,3.7007217407,3.5101699829,0.19055175781
BATT_MODEL_RAW:,325,3240.2529436,3.6998176575,3.5092201233,0.19059753418
BATT_MODEL_RAW:,326,3250.2541429,3.6987800598,3.5081672668,0.19061279297
BATT_MODEL_RAW:,327,3260.2547547,3.6978912354,3.5072517395,0.19063949585
BATT_MODEL_RAW:,328,3270.2556079,3.6968421936,3.5061340332,0.1907081604
BATT_MODEL_RAW:,329,3280.2565053,3.6959533691,3.5053443909,0.19060897827
BATT_MODEL_RAW:,330,3290.2569454,3.6950187683,3.5042228699,0.19079589844
BATT_MODEL_RAW:,331,3300.2574065,3.6939811707,3.5031471252,0.19083404541
BATT_MODEL_RAW:,332,3310.258046,3.6930427551,3.5021247864,0.19091796875
BATT_MODEL_RAW:,333,3320.2585678,3.6920700073,3.5010566711,0.19101333618
BATT_MODEL_RAW:,334,3330.2593486,3.6911506653,3.4998703003,0.19128036499
BATT_MODEL_RAW:,335,3340.2597528,3.6902008057,3.4987831116,0.19141769409
BATT_MODEL_RAW:,336,3350.2605721,3.6893463135,3.4978294373,0.19151687622
BATT_MODEL_RAW:,337,3360.2615384,3.6883430481,3.4968185425,0.19152450562
BATT_MODEL_RAW:,338,3370.2624104,3.687412262,3.4957885742,0.19162368774
BATT_MODEL_RAW:,339,3380.2631273,3.6864776611,3.4948272705,0.19165039063
BATT_MODEL_RAW:,340,3390.2638755,3.6855773926,3.4939193726,0.19165802002
BATT_MODEL_RAW:,341,3400.2649824,3.6846618652,3.4928741455,0.19178771973
BATT_MODEL_RAW:,342,3410.2660352,3.6837348938,3.4919319153,0.19180297852
BATT_MODEL_RAW:,343,3420.2663073,3.6828994751,3.4909858704,0.19191360474
BATT_MODEL_RAW:,344,3430.2671939,3.6819152832,3.4898109436,0.1921043396
BATT_MODEL_RAW:,345,3440.2681706,3.681098938,3.4888114929,0.19228744507
BATT_MODEL_RAW:,346,3450.2686604,3.6801872253,3.487739563,0.19244766235
BATT_MODEL_RAW:,347,3460.2695938,3.6792182922,3.4866600037,0.19255828857
BATT_MODEL_RAW:,348,3470.2699009,3.6784057617,3.4856872559,0.19271850586
BATT_MODEL_RAW:,349,3480.2708169,3.6774291992,3.4845237732,0.19290542603
BATT_MODEL_RAW:,350,3490.271705,3.6765441895,3.4836082458,0.1929359436
BATT_MODEL_RAW:,351,3500.2719038,3.6757545471,3.4825210571,0.19323348999
BATT_MODEL_RAW:,352,3510.2726908,3.6747970581,3.481388092,0.19340896606
BATT_MODEL_RAW:,353,3520.2736179,3.6739273071,3.4803886414,0.19353866577
BATT_MODEL_RAW:,354,3530.2744364,3.673160553,3.4794883728,0.19367218018
BATT_MODEL_RAW:,355,3540.2746976,3.672252655,3.4785614014,0.19369125366
BATT_MODEL_RAW:,356,3550.2752055,3.6713180542,3.4776000977,0.19371795654
BATT_MODEL_RAW:,357,3560.2757913,3.6704673767,3.4765357971,0.19393157959
BATT_MODEL_RAW:,358,3570.276127,3.6696166992,3.4753952026,0.19422149658
BATT_MODEL_RAW:,359,3580.2772051,3.6687583923,3.4744720459,0.19428634644
BATT_MODEL_RAW:,360,3590.2783316,3.6679229736,3.4738922119,0.19403076172
BATT_MODEL_RAW:,361,3600.2788311,3.6670455933,3.4730834961,0.19396209717
BATT_MODEL_RAW:,362,3610.2794417,3.6661987305,3.4720611572,0.19413757324
BATT_MODEL_RAW:,363,3620.2803403,3.6653938293,3.4710769653,0.19431686401
BATT_MODEL_RAW:,364,3630.2812399,3.6645507813,3.470085144,0.19446563721
BATT_MODEL_RAW:,365,3640.2817493,3.6637878418,3.4693260193,0.19446182251
BATT_MODEL_RAW:,366,3650.2827801,3.6628799438,3.4684066772,0.1944732666
BATT_MODEL_RAW:,367,3660.2831202,3.6620559692,3.4677772522,0.19427871704
BATT_MODEL_RAW:,368,3670.2835358,3.6612968445,3.4671554565,0.19414138794
BATT_MODEL_RAW:,369,3680.2836652,3.6604118347,3.4663162231,0.19409561157
BATT_MODEL_RAW:,370,3690.2838109,3.659614563,3.4655723572,0.19404220581
BATT_MODEL_RAW:,371,3700.284245,3.6587905884,3.4648513794,0.19393920898
BATT_MODEL_RAW:,372,3710.2849285,3.6579742432,3.4643211365,0.19365310669
BATT_MODEL_RAW:,373,3720.2857137,3.6571960449,3.4636993408,0.1934967041
BATT_MODEL_RAW:,374,3730.2867205,3.6564559937,3.4630470276,0.19340896606
BATT_MODEL_RAW:,375,3740.2877529,3.6555938721,3.462272644,0.19332122803
BATT_MODEL_RAW:,376,3750.2886082,3.6547927856,3.4613227844,0.19347000122
BATT_MODEL_RAW:,377,3760.2895793,3.6539993286,3.4605140686,0.19348526001
BATT_MODEL_RAW:,378,3770.290069,3.6532897949,3.4598083496,0.19348144531
BATT_MODEL_RAW:,379,3780.2911992,3.6524200439,3.4590530396,0.19336700439
BATT_MODEL_RAW:,380,3790.2920243,3.6516342163,3.4583282471,0.19330596924
BATT_MODEL_RAW:,381,3800.2925774,3.6509590149,3.4576034546,0.1933555603
BATT_MODEL_RAW:,382,3810.2932636,3.6501083374,3.4569969177,0.19311141968
BATT_MODEL_RAW:,383,3820.2940702,3.6493339539,3.456413269,0.19292068481
BATT_MODEL_RAW:,384,3830.2946129,3.6485671997,3.4560432434,0.1925239563
BATT_MODEL_RAW:,385,3840.2952435,3.647808075,3.4557991028,0.19200897217
BATT_MODEL_RAW:,386,3850.2960229,3.6470375061,3.45545578,0.19158172607
BATT_MODEL_RAW:,387,3860.2969595,3.6463012695,3.4549560547,0.19134521484
BATT_MODEL_RAW:,388,3870.2974377,3.645614624,3.4542388916,0.19137573242
BATT_MODEL_RAW:,389,3880.2979057,3.6448707581,3.4531898499,0.1916809082
BATT_MODEL_RAW:,390,3890.2985226,3.6440429688,3.4520835876,0.1919593811
BATT_MODEL_RAW:,391,3900.2991378,3.6433067322,3.4513931274,0.19191360474
BATT_MODEL_RAW:,392,3910.2997156,3.6425628662,3.4508743286,0.1916885376
BATT_MODEL_RAW:,393,3920.3006315,3.6418914795,3.4503707886,0.19152069092
BATT_MODEL_RAW:,394,3930.3013288,3.6410980225,3.4496879578,0.1914100647
BATT_MODEL_RAW:,395,3940.3015279,3.6403808594,3.4491043091,0.19127655029
BATT_MODEL_RAW:,396,3950.3017786,3.6397247314,3.4483718872,0.19135284424
BATT_MODEL_RAW:,397,3960.3020032,3.6389198303,3.4477119446,0.19120788574
BATT_MODEL_RAW:,398,3970.3025804,3.6381988525,3.4470787048,0.19112014771
BATT_MODEL_RAW:,399,3980.3032721,3.6374893188,3.4465675354,0.19092178345
BATT_MODEL_RAW:,400,3990.3035082,3.6367645264,3.4459266663,0.19083786011
BATT_MODEL_RAW:,401,4000.3039961,3.6361465454,3.4451980591,0.19094848633
BATT_MODEL_RAW:,402,4010.304243,3.6353569031,3.444393158,0.19096374512
BATT_MODEL_RAW:,403,4020.3044197,3.6346702576,3.4436836243,0.1909866333
BATT_MODEL_RAW:,404,4030.30484,3.6340332031,3.442905426,0.1911277771
BATT_MODEL_RAW:,405,4040.3060153,3.6332740784,3.4328422546,0.20043182373
BATT_MODEL_RAW:,406,4050.306549,3.6325874329,3.4349098206,0.1976776123
BATT_MODEL_RAW:,407,4060.3076581,3.6319007874,3.4351425171,0.19675827026
BATT_MODEL_RAW:,408,4070.3079769,3.6313018799,3.4353904724,0.19591140747
BATT_MODEL_RAW:,409,4080.3082943,3.6305427551,3.4360046387,0.19453811646
BATT_MODEL_RAW:,410,4090.30933,3.6298713684,3.4359931946,0.19387817383
BATT_MODEL_RAW:,411,4100.3099591,3.6291923523,3.43516922,0.19402313232
BATT_MODEL_RAW:,412,4110.3109876,3.6285743713,3.435092926,0.19348144531
BATT_MODEL_RAW:,413,4120.3112645,3.6278495789,3.4346199036,0.19322967529
BATT_MODEL_RAW:,414,4130.3116564,3.6272621155,3.4340782166,0.19318389893
BATT_MODEL_RAW:,415,4140.3124607,3.6265182495,3.4335289001,0.19298934937
BATT_MODEL_RAW:,416,4150.3128079,3.6258544922,3.4330177307,0.19283676147
BATT_MODEL_RAW:,417,4160.3138703,3.6252212524,3.4326629639,0.19255828857
BATT_MODEL_RAW:,418,4170.3148748,3.624622345,3.4321784973,0.19244384766
BATT_MODEL_RAW:,419,4180.3151136,3.6239013672,3.4318504333,0.19205093384
BATT_MODEL_RAW:,420,4190.3156833,3.6232528687,3.4316711426,0.19158172607
BATT_MODEL_RAW:,421,4200.3168724,3.6225967407,3.4310760498,0.19152069092
BATT_MODEL_RAW:,422,4210.3172671,3.6219520569,3.4304237366,0.19152832031
BATT_MODEL_RAW:,423,4220.3180377,3.6213607788,3.4298477173,0.19151306152
BATT_MODEL_RAW:,424,4230.3187767,3.6206817627,3.4291419983,0.1915397644
BATT_MODEL_RAW:,425,4240.3195742,3.6200447083,3.4282264709,0.1918182373
BATT_MODEL_RAW:,426,4250.3205228,3.6194038391,3.4277229309,0.1916809082
BATT_MODEL_RAW:,427,4260.320782,3.6187591553,3.4271812439,0.19157791138
BATT_MODEL_RAW:,428,4270.3210309,3.618221283,3.4265556335,0.19166564941
BATT_MODEL_RAW:,429,4280.3216851,3.6175270081,3.4256019592,0.19192504883
BATT_MODEL_RAW:,430,4290.322005,3.6168899536,3.4247665405,0.19212341309
BATT_MODEL_RAW:,431,4300.3228822,3.616268158,3.4243850708,0.19188308716
BATT_MODEL_RAW:,432,4310.3230709,3.6156425476,3.424030304,0.19161224365
BATT_MODEL_RAW:,433,4320.3236277,3.6150360107,3.4234733582,0.19156265259
BATT_MODEL_RAW:,434,4330.324128,3.6144065857,3.4228401184,0.19156646729
BATT_MODEL_RAW:,435,4340.3250503,3.6138076782,3.4222221375,0.19158554077
BATT_MODEL_RAW:,436,4350.3256862,3.6131858826,3.4216003418,0.19158554077
BATT_MODEL_RAW:,437,4360.3259834,3.6126708984,3.4211349487,0.19153594971
BATT_MODEL_RAW:,438,4370.3268641,3.6119842529,3.4203414917,0.19164276123
BATT_MODEL_RAW:,439,4380.3271106,3.6113777161,3.419719696,0.19165802002
BATT_MODEL_RAW:,440,4390.3275646,3.6108779907,3.4193954468,0.19148254395
BATT_MODEL_RAW:,441,4400.3278167,3.6101837158,3.4187393188,0.19144439697
BATT_MODEL_RAW:,442,4410.3280298,3.6095962524,3.4183425903,0.19125366211
BATT_MODEL_RAW:,443,4420.3291916,3.6090774536,3.4178619385,0.19121551514
BATT_MODEL_RAW:,444,4430.3295194,3.6084976196,3.417049408,0.19144821167
BATT_MODEL_RAW:,445,4440.3298115,3.6078147888,3.4163665771,0.19144821167
BATT_MODEL_RAW:,446,4450.3300075,3.6072463989,3.415561676,0.1916847229
BATT_MODEL_RAW:,447,4460.3305703,3.6066932678,3.414855957,0.19183731079
BATT_MODEL_RAW:,448,4470.3314322,3.6061553955,3.4144706726,0.1916847229
BATT_MODEL_RAW:,449,4480.3326268,3.6054916382,3.4137382507,0.19175338745
BATT_MODEL_RAW:,450,4490.3336232,3.6049118042,3.4132804871,0.19163131714
BATT_MODEL_RAW:,451,4500.3347471,3.6043243408,3.4127998352,0.19152450562
BATT_MODEL_RAW:,452,4510.3358831,3.6037483215,3.4124488831,0.19129943848
BATT_MODEL_RAW:,453,4520.336818,3.6032371521,3.4123916626,0.1908454895
BATT_MODEL_RAW:,454,4530.3372652,3.6026000977,3.4122009277,0.19039916992
BATT_MODEL_RAW:,455,4540.3384872,3.6020545959,3.4118156433,0.19023895264
BATT_MODEL_RAW:,456,4550.3387597,3.6015510559,3.4114608765,0.19009017944
BATT_MODEL_RAW:,457,4560.3394534,3.6009063721,3.4109649658,0.18994140625
BATT_MODEL_RAW:,458,4570.3404476,3.6003379822,3.4105606079,0.18977737427
BATT_MODEL_RAW:,459,4580.3407965,3.5998573303,3.4102478027,0.18960952759
BATT_MODEL_RAW:,460,4590.3411555,3.5992202759,3.4095726013,0.18964767456
BATT_MODEL_RAW:,461,4600.3420071,3.5986595154,3.4091835022,0.18947601318
BATT_MODEL_RAW:,462,4610.342217,3.5981025696,3.4084472656,0.18965530396
BATT_MODEL_RAW:,463,4620.3428244,3.5975379944,3.407787323,0.18975067139
BATT_MODEL_RAW:,464,4630.3439776,3.5969772339,3.4067802429,0.19019699097
BATT_MODEL_RAW:,465,4640.3444751,3.596446991,3.4055938721,0.1908531189
BATT_MODEL_RAW:,466,4650.3454159,3.5958747864,3.4044494629,0.19142532349
BATT_MODEL_RAW:,467,4660.3459147,3.59532547,3.4043045044,0.19102096558
BATT_MODEL_RAW:,468,4670.346854,3.5947685242,3.4036865234,0.19108200073
BATT_MODEL_RAW:,469,4680.3476577,3.5942153931,3.4026603699,0.19155502319
BATT_MODEL_RAW:,470,4690.3483124,3.5936813354,3.4015426636,0.19213867188
BATT_MODEL_RAW:,471,4700.3486118,3.5932006836,3.4013214111,0.19187927246
BATT_MODEL_RAW:,472,4710.3491792,3.5925636292,3.4005126953,0.19205093384
BATT_MODEL_RAW:,473,4720.3495788,3.5920219421,3.4002037048,0.1918182373
BATT_MODEL_RAW:,474,4730.3499595,3.5914840698,3.3997535706,0.19173049927
BATT_MODEL_RAW:,475,4740.3503992,3.5909423828,3.3987846375,0.19215774536
BATT_MODEL_RAW:,476,4750.351375,3.5903930664,3.3984565735,0.19193649292
BATT_MODEL_RAW:,477,4760.351686,3.5898513794,3.3981933594,0.19165802002
BATT_MODEL_RAW:,478,4770.3523168,3.5893096924,3.3981323242,0.19117736816
BATT_MODEL_RAW:,479,4780.3532405,3.5887718201,3.3966369629,0.19213485718
BATT_MODEL_RAW:,480,4790.35387,3.5882301331,3.3962783813,0.19195175171
BATT_MODEL_RAW:,481,4800.3543432,3.5876922607,3.3955001831,0.19219207764
BATT_MODEL_RAW:,482,4810.3553711,3.5871582031,3.3949127197,0.1922454834
BATT_MODEL_RAW:,483,4820.3556691,3.5866127014,3.3947639465,0.19184875488
BATT_MODEL_RAW:,484,4830.3562724,3.5861587524,3.3941116333,0.19204711914
BATT_MODEL_RAW:,485,4840.3570253,3.5855484009,3.3939704895,0.19157791138
BATT_MODEL_RAW:,486,4850.3572526,3.5850830078,3.393321991,0.19176101685
BATT_MODEL_RAW:,487,4860.3581682,3.5845031738,3.3924713135,0.19203186035
BATT_MODEL_RAW:,488,4870.3585744,3.5839576721,3.3920021057,0.19195556641
BATT_MODEL_RAW:,489,4880.3595397,3.5834388733,3.3918266296,0.19161224365
BATT_MODEL_RAW:,490,4890.3603815,3.582901001,3.3913497925,0.1915512085
BATT_MODEL_RAW:,491,4900.3608975,3.5824432373,3.3914222717,0.19102096558
BATT_MODEL_RAW:,492,4910.3619865,3.5818481445,3.3908500671,0.19099807739
BATT_MODEL_RAW:,493,4920.3628808,3.5813140869,3.3902778625,0.19103622437
BATT_MODEL_RAW:,494,4930.3633325,3.5807952881,3.3898582458,0.19093704224
BATT_MODEL_RAW:,495,4940.3644729,3.580329895,3.3893203735,0.19100952148
BATT_MODEL_RAW:,496,4950.3652743,3.5797309875,3.3886566162,0.19107437134
BATT_MODEL_RAW:,497,4960.3661908,3.5792236328,3.388343811,0.19087982178
BATT_MODEL_RAW:,498,4970.3666682,3.5787582397,3.3878288269,0.19092941284
BATT_MODEL_RAW:,499,4980.3671698,3.5781555176,3.3873023987,0.1908531189
BATT_MODEL_RAW:,500,4990.3681843,3.5776252747,3.3868522644,0.19077301025
BATT_MODEL_RAW:,501,5000.3685374,3.5771141052,3.3865661621,0.19054794312
BATT_MODEL_RAW:,502,5010.3689851,3.5765914917,3.3858528137,0.19073867798
BATT_MODEL_RAW:,503,5020.3699379,3.5760612488,3.3851165771,0.19094467163
BATT_MODEL_RAW:,504,5030.3707677,3.5755462646,3.3844528198,0.19109344482
BATT_MODEL_RAW:,505,5040.371573,3.575012207,3.3837203979,0.19129180908
BATT_MODEL_RAW:,506,5050.3717749,3.5745048523,3.3811759949,0.19332885742
BATT_MODEL_RAW:,507,5060.3725699,3.5739974976,3.3807067871,0.19329071045
BATT_MODEL_RAW:,508,5070.3734059,3.5734596252,3.3810462952,0.19241333008
BATT_MODEL_RAW:,509,5080.3737351,3.5729522705,3.3796653748,0.19328689575
BATT_MODEL_RAW:,510,5090.3744849,3.5724258423,3.3795013428,0.19292449951
BATT_MODEL_RAW:,511,5100.3752711,3.5719070435,3.3792114258,0.19269561768
BATT_MODEL_RAW:,512,5110.3761699,3.5713844299,3.3788223267,0.19256210327
BATT_MODEL_RAW:,513,5120.3768413,3.5708694458,3.3785858154,0.19228363037
BATT_MODEL_RAW:,514,5130.3778812,3.5703468323,3.3784866333,0.19186019897
BATT_MODEL_RAW:,515,5140.3782802,3.5698394775,3.3785705566,0.1912689209
BATT_MODEL_RAW:,516,5150.3791639,3.5693206787,3.3781394958,0.19118118286
BATT_MODEL_RAW:,517,5160.3800456,3.5687980652,3.3776702881,0.1911277771
BATT_MODEL_RAW:,518,5170.3801875,3.5682792664,3.3774757385,0.19080352783
BATT_MODEL_RAW:,519,5180.3813916,3.5677833557,3.3775138855,0.19026947021
BATT_MODEL_RAW:,520,5190.3823016,3.5673370361,3.3774032593,0.18993377686
BATT_MODEL_RAW:,521,5200.383011,3.566734314,3.3770256042,0.18970870972
BATT_MODEL_RAW:,522,5210.3842069,3.5663070679,3.3765983582,0.18970870972
BATT_MODEL_RAW:,523,5220.3844974,3.5657196045,3.376083374,0.18963623047
BATT_MODEL_RAW:,524,5230.3854313,3.5651817322,3.3757019043,0.18947982788
BATT_MODEL_RAW:,525,5240.3861539,3.5647468567,3.3753814697,0.18936538696
BATT_MODEL_RAW:,526,5250.3864691,3.5641670227,3.3750419617,0.18912506104
BATT_MODEL_RAW:,527,5260.3869659,3.5636558533,3.3746986389,0.18895721436
BATT_MODEL_RAW:,528,5270.3875531,3.5631332397,3.374256134,0.18887710571
BATT_MODEL_RAW:,529,5280.387903,3.5626144409,3.374168396,0.18844604492
BATT_MODEL_RAW:,530,5290.3888011,3.5621604919,3.3738098145,0.18835067749
BATT_MODEL_RAW:,531,5300.389169,3.5615844727,3.3730697632,0.18851470947
BATT_MODEL_RAW:,532,5310.3894798,3.5610771179,3.372467041,0.1886100769
BATT_MODEL_RAW:,533,5320.3898467,3.5606575012,3.3721809387,0.1884765625
BATT_MODEL_RAW:,534,5330.3904771,3.5600547791,3.3718261719,0.18822860718
BATT_MODEL_RAW:,535,5340.3908388,3.5595245361,3.3712730408,0.18825149536
BATT_MODEL_RAW:,536,5350.3910321,3.5590858459,3.3709068298,0.18817901611
BATT_MODEL_RAW:,537,5360.3912367,3.5585670471,3.3705215454,0.18804550171
BATT_MODEL_RAW:,538,5370.3916882,3.5580635071,3.3701934814,0.18787002563
BATT_MODEL_RAW:,539,5380.3925742,3.5574760437,3.3695869446,0.18788909912
BATT_MODEL_RAW:,540,5390.3928318,3.5569648743,3.3688316345,0.18813323975
BATT_MODEL_RAW:,541,5400.3934203,3.5564460754,3.3684616089,0.18798446655
BATT_MODEL_RAW:,542,5410.3941184,3.5559272766,3.3682365417,0.18769073486
BATT_MODEL_RAW:,543,5420.3950691,3.5553970337,3.367603302,0.18779373169
BATT_MODEL_RAW:,544,5430.3953264,3.5548706055,3.3673324585,0.18753814697
BATT_MODEL_RAW:,545,5440.3954846,3.5543708801,3.3668937683,0.18747711182
BATT_MODEL_RAW:,546,5450.3962305,3.5538711548,3.3656959534,0.18817520142
BATT_MODEL_RAW:,547,5460.3973649,3.5533332825,3.3647956848,0.18853759766
BATT_MODEL_RAW:,548,5470.3978446,3.5528259277,3.364780426,0.18804550171
BATT_MODEL_RAW:,549,5480.3988857,3.5522918701,3.3647232056,0.18756866455
BATT_MODEL_RAW:,550,5490.3995906,3.5517692566,3.3647460938,0.18702316284
BATT_MODEL_RAW:,551,5500.40037,3.5512504578,3.364112854,0.18713760376
BATT_MODEL_RAW:,552,5510.4005483,3.5507202148,3.3638000488,0.18692016602
BATT_MODEL_RAW:,553,5520.4013935,3.5502052307,3.3632125854,0.18699264526
BATT_MODEL_RAW:,554,5530.4015353,3.5497016907,3.3626174927,0.187084198
BATT_MODEL_RAW:,555,5540.4025653,3.5492324829,3.36195755,0.18727493286
BATT_MODEL_RAW:,556,5550.4037492,3.548625946,3.3615112305,0.18711471558
BATT_MODEL_RAW:,557,5560.4049702,3.5481796265,3.3610992432,0.1870803833
BATT_MODEL_RAW:,558,5570.4059304,3.5475883484,3.3607673645,0.18682098389
BATT_MODEL_RAW:,559,5580.4066367,3.5470466614,3.3603363037,0.18671035767
BATT_MODEL_RAW:,560,5590.4069955,3.5465316772,3.359752655,0.18677902222
BATT_MODEL_RAW:,561,5600.4078729,3.5459899902,3.3591346741,0.18685531616
BATT_MODEL_RAW:,562,5610.4081549,3.5454521179,3.3583946228,0.18705749512
BATT_MODEL_RAW:,563,5620.4086179,3.5449371338,3.3578224182,0.18711471558
BATT_MODEL_RAW:,564,5630.4096431,3.5444068909,3.3573379517,0.18706893921
BATT_MODEL_RAW:,565,5640.4100318,3.5438766479,3.3568725586,0.18700408936
BATT_MODEL_RAW:,566,5650.4105463,3.5433425903,3.3561897278,0.18715286255
BATT_MODEL_RAW:,567,5660.4115604,3.5429458618,3.3552742004,0.18767166138
BATT_MODEL_RAW:,568,5670.4118315,3.5423164368,3.3546714783,0.1876449585
BATT_MODEL_RAW:,569,5680.4121842,3.5417327881,3.3543434143,0.18738937378
BATT_MODEL_RAW:,570,5690.4127979,3.5412025452,3.3537025452,0.1875
BATT_MODEL_RAW:,571,5700.4130364,3.5406723022,3.3530082703,0.18766403198
BATT_MODEL_RAW:,572,5710.4132163,3.5401191711,3.3522377014,0.18788146973
BATT_MODEL_RAW:,573,5720.4141536,3.5395812988,3.3520011902,0.18758010864
BATT_MODEL_RAW:,574,5730.4143482,3.539100647,3.3514938354,0.18760681152
BATT_MODEL_RAW:,575,5740.4154554,3.5384750366,3.3507003784,0.1877746582
BATT_MODEL_RAW:,576,5750.4160131,3.5379447937,3.3502922058,0.18765258789
BATT_MODEL_RAW:,577,5760.4169623,3.5374412537,3.3500442505,0.18739700317
