TEST_PARAM.comment:,18650
BATT_MODEL_RAW:,578,5770.4180763,3.5369415283,3.349445343,0.1874961853
BATT_MODEL_RAW:,579,5780.4185592,3.5362968445,3.3490028381,0.18729400635
BATT_MODEL_RAW:,580,5790.4190869,3.535736084,3.3483085632,0.18742752075
BATT_MODEL_RAW:,581,5800.4193488,3.5351867676,3.3478469849,0.18733978271
BATT_MODEL_RAW:,582,5810.4197636,3.5347137451,3.3473701477,0.18734359741
BATT_MODEL_RAW:,583,5820.4207908,3.5340461731,3.3466720581,0.18737411499
BATT_MODEL_RAW:,584,5830.4210559,3.53358078,3.3459892273,0.18759155273
BATT_MODEL_RAW:,585,5840.4221521,3.5329437256,3.3457679749,0.18717575073
BATT_MODEL_RAW:,586,5850.4228056,3.5323638916,3.3457298279,0.18663406372
BATT_MODEL_RAW:,587,5860.4230577,3.5318069458,3.3449897766,0.18681716919
BATT_MODEL_RAW:,588,5870.4234936,3.5312385559,3.3445205688,0.18671798706
BATT_MODEL_RAW:,589,5880.4237379,3.5306434631,3.3435821533,0.18706130981
BATT_MODEL_RAW:,590,5890.4242991,3.5300788879,3.3426399231,0.18743896484
BATT_MODEL_RAW:,591,5900.4252607,3.5294837952,3.342086792,0.18739700317
BATT_MODEL_RAW:,592,5910.4263167,3.5289611816,3.3413238525,0.1876373291
BATT_MODEL_RAW:,593,5920.4264605,3.5283164978,3.3407325745,0.18758392334
BATT_MODEL_RAW:,594,5930.4270946,3.5278167725,3.3402290344,0.18758773804
BATT_MODEL_RAW:,595,5940.4279413,3.527141571,3.3397483826,0.18739318848
BATT_MODEL_RAW:,596,5950.428292,3.5265579224,3.3391189575,0.18743896484
BATT_MODEL_RAW:,597,5960.4287355,3.5260162354,3.3383865356,0.18762969971
BATT_MODEL_RAW:,598,5970.4297347,3.5253410339,3.3375320435,0.18780899048
BATT_MODEL_RAW:,599,5980.4302038,3.5247764587,3.3369827271,0.18779373169
BATT_MODEL_RAW:,600,5990.4303759,3.5241241455,3.3363800049,0.18774414063
BATT_MODEL_RAW:,601,6000.4313329,3.5235862732,3.3364143372,0.18717193604
BATT_MODEL_RAW:,602,6010.4320477,3.5229187012,3.3360328674,0.18688583374
BATT_MODEL_RAW:,603,6020.4329585,3.5223350525,3.3353157043,0.18701934814
BATT_MODEL_RAW:,604,6030.4331833,3.5216331482,3.3346061707,0.18702697754
BATT_MODEL_RAW:,605,6040.4342101,3.5210037231,3.3333129883,0.18769073486
BATT_MODEL_RAW:,606,6050.4346998,3.5203666687,3.3322982788,0.18806838989
BATT_MODEL_RAW:,607,6060.4357505,3.5197257996,3.3314857483,0.18824005127
BATT_MODEL_RAW:,608,6070.4361077,3.5190887451,3.3302536011,0.18883514404
BATT_MODEL_RAW:,609,6080.4372722,3.5184288025,3.3292999268,0.18912887573
BATT_MODEL_RAW:,610,6090.437496,3.5178451538,3.3285255432,0.1893196106
BATT_MODEL_RAW:,611,6100.4382895,3.5171127319,3.3272895813,0.18982315063
BATT_MODEL_RAW:,612,6110.4384409,3.5164337158,3.3266448975,0.18978881836
BATT_MODEL_RAW:,613,6120.4386939,3.5157623291,3.325378418,0.19038391113
BATT_MODEL_RAW:,614,6130.4388455,3.5151519775,3.3245162964,0.19063568115
BATT_MODEL_RAW:,615,6140.4390324,3.5144577026,3.3241615295,0.1902961731
BATT_MODEL_RAW:,616,6150.4399449,3.5137138367,3.3232727051,0.19044113159
BATT_MODEL_RAW:,617,6160.4408773,3.5130081177,3.3229141235,0.19009399414
BATT_MODEL_RAW:,618,6170.4417085,3.512298584,3.3223342896,0.18996429443
BATT_MODEL_RAW:,619,6180.4422978,3.5116157532,3.3215065002,0.19010925293
BATT_MODEL_RAW:,620,6190.4432141,3.5108909607,3.320728302,0.19016265869
BATT_MODEL_RAW:,621,6200.4442863,3.5101509094,3.3196907043,0.19046020508
BATT_MODEL_RAW:,622,6210.4447966,3.5094223022,3.3193206787,0.19010162354
BATT_MODEL_RAW:,623,6220.4452613,3.5087471008,3.3179359436,0.19081115723
BATT_MODEL_RAW:,624,6230.4457464,3.5079231262,3.3159790039,0.19194412231
BATT_MODEL_RAW:,625,6240.446065,3.5071640015,3.3145484924,0.19261550903
BATT_MODEL_RAW:,626,6250.4471447,3.5064277649,3.3135871887,0.19284057617
BATT_MODEL_RAW:,627,6260.4475844,3.5057220459,3.3118629456,0.19385910034
BATT_MODEL_RAW:,628,6270.4479254,3.5048599243,3.3110656738,0.19379425049
BATT_MODEL_RAW:,629,6280.4488499,3.5040855408,3.3111000061,0.19298553467
BATT_MODEL_RAW:,630,6290.4497994,3.5033683777,3.3105964661,0.19277191162
BATT_MODEL_RAW:,631,6300.4501297,3.502494812,3.3085021973,0.19399261475
BATT_MODEL_RAW:,632,6310.4510714,3.5017318726,3.3086357117,0.19309616089
BATT_MODEL_RAW:,633,6320.4512741,3.5008621216,3.3077201843,0.19314193726
BATT_MODEL_RAW:,634,6330.4523382,3.500038147,3.3063774109,0.19366073608
BATT_MODEL_RAW:,635,6340.4530753,3.4992790222,3.30701828,0.19226074219
BATT_MODEL_RAW:,636,6350.4539234,3.4983711243,3.3064994812,0.19187164307
BATT_MODEL_RAW:,637,6360.4549595,3.4975204468,3.3056945801,0.1918258667
BATT_MODEL_RAW:,638,6370.455726,3.4966850281,3.3042831421,0.19240188599
BATT_MODEL_RAW:,639,6380.4559251,3.4958267212,3.3032989502,0.192527771
BATT_MODEL_RAW:,640,6390.4567627,3.4949607849,3.3024330139,0.192527771
BATT_MODEL_RAW:,641,6400.4575915,3.4940986633,3.3012390137,0.19285964966
BATT_MODEL_RAW:,642,6410.4582572,3.4932327271,3.3009529114,0.19227981567
BATT_MODEL_RAW:,643,6420.4589363,3.4923362732,3.3005371094,0.19179916382
BATT_MODEL_RAW:,644,6430.4594701,3.4915313721,3.2996177673,0.19191360474
BATT_MODEL_RAW:,645,6440.4596092,3.4905815125,3.2990913391,0.19149017334
BATT_MODEL_RAW:,646,6450.4604346,3.4897041321,3.2979660034,0.19173812866
BATT_MODEL_RAW:,647,6460.4607633,3.4888153076,3.2972831726,0.19153213501
BATT_MODEL_RAW:,648,6470.4611515,3.4879417419,3.2953834534,0.19255828857
BATT_MODEL_RAW:,649,6480.4617738,3.4870605469,3.293712616,0.19334793091
BATT_MODEL_RAW:,650,6490.462259,3.4861869812,3.2934684753,0.19271850586
BATT_MODEL_RAW:,651,6500.4629246,3.4853172302,3.2928237915,0.19249343872
BATT_MODEL_RAW:,652,6510.4633135,3.4844551086,3.2917022705,0.19275283813
BATT_MODEL_RAW:,653,6520.463974,3.4835853577,3.2911643982,0.19242095947
BATT_MODEL_RAW:,654,6530.4645489,3.4828224182,3.2905845642,0.192237854
BATT_MODEL_RAW:,655,6540.4654394,3.4819107056,3.290058136,0.19185256958
BATT_MODEL_RAW:,656,6550.4660994,3.4811401367,3.2897796631,0.19136047363
BATT_MODEL_RAW:,657,6560.466909,3.4802627563,3.2896003723,0.19066238403
BATT_MODEL_RAW:,658,6570.4672738,3.4794311523,3.2892456055,0.19018554688
BATT_MODEL_RAW:,659,6580.4680741,3.4786872864,3.2893028259,0.18938446045
BATT_MODEL_RAW:,660,6590.4687752,3.4778251648,3.2881202698,0.18970489502
BATT_MODEL_RAW:,661,6600.4689509,3.4770355225,3.2869224548,0.19011306763
BATT_MODEL_RAW:,662,6610.4691758,3.4762496948,3.2871742249,0.18907546997
BATT_MODEL_RAW:,663,6620.4693217,3.4754600525,3.2860145569,0.18944549561
BATT_MODEL_RAW:,664,6630.4701299,3.4747695923,3.2857894897,0.18898010254
BATT_MODEL_RAW:,665,6640.4712686,3.4739112854,3.2848472595,0.18906402588
BATT_MODEL_RAW:,666,6650.4716465,3.4731407166,3.2839775085,0.18916320801
BATT_MODEL_RAW:,667,6660.4725929,3.472366333,3.2834472656,0.18891906738
BATT_MODEL_RAW:,668,6670.4733932,3.471660614,3.2823600769,0.18930053711
BATT_MODEL_RAW:,669,6680.4743507,3.4708099365,3.2814903259,0.1893196106
BATT_MODEL_RAW:,670,6690.4746671,3.4700469971,3.2810287476,0.18901824951
BATT_MODEL_RAW:,671,6700.4751867,3.4692726135,3.2805900574,0.18868255615
BATT_MODEL_RAW:,672,6710.4761384,3.4685554504,3.2799339294,0.188621521
BATT_MODEL_RAW:,673,6720.4766208,3.4677772522,3.2790527344,0.18872451782
BATT_MODEL_RAW:,674,6730.4775554,3.4669036865,3.278263092,0.18864059448
BATT_MODEL_RAW:,675,6740.4782669,3.4661712646,3.2774162292,0.1887550354
BATT_MODEL_RAW:,676,6750.4786117,3.4652786255,3.2768783569,0.18840026855
BATT_MODEL_RAW:,677,6760.4788592,3.4645423889,3.2760162354,0.18852615356
BATT_MODEL_RAW:,678,6770.4793857,3.4636154175,3.2749481201,0.18866729736
BATT_MODEL_RAW:,679,6780.4800543,3.4627799988,3.2736625671,0.18911743164
BATT_MODEL_RAW:,680,6790.4811196,3.4620018005,3.2724952698,0.18950653076
BATT_MODEL_RAW:,681,6800.481592,3.4610519409,3.2710151672,0.19003677368
BATT_MODEL_RAW:,682,6810.481876,3.4601669312,3.2703094482,0.18985748291
BATT_MODEL_RAW:,683,6820.4828832,3.4592628479,3.2693939209,0.189868927
BATT_MODEL_RAW:,684,6830.4839092,3.4583778381,3.2677116394,0.19066619873
BATT_MODEL_RAW:,685,6840.4848913,3.4574394226,3.2666091919,0.19083023071
BATT_MODEL_RAW:,686,6850.4853412,3.4565010071,3.2658157349,0.19068527222
BATT_MODEL_RAW:,687,6860.486415,3.4555664063,3.2653999329,0.19016647339
BATT_MODEL_RAW:,688,6870.4875586,3.454624176,3.2647171021,0.18990707397
BATT_MODEL_RAW:,689,6880.4883348,3.4537086487,3.2635650635,0.19014358521
BATT_MODEL_RAW:,690,6890.4885872,3.4527168274,3.2628555298,0.18986129761
BATT_MODEL_RAW:,691,6900.4894706,3.4516716003,3.2621498108,0.18952178955
BATT_MODEL_RAW:,692,6910.4900318,3.4506530762,3.2611160278,0.18953704834
BATT_MODEL_RAW:,693,6920.4902848,3.4496459961,3.2602424622,0.18940353394
BATT_MODEL_RAW:,694,6930.4907929,3.4486198425,3.2597923279,0.18882751465
BATT_MODEL_RAW:,695,6940.4918846,3.4475784302,3.2588043213,0.18877410889
BATT_MODEL_RAW:,696,6950.492181,3.446521759,3.2576179504,0.18890380859
BATT_MODEL_RAW:,697,6960.4927105,3.4454574585,3.2569503784,0.18850708008
BATT_MODEL_RAW:,698,6970.4933823,3.4444503784,3.256362915,0.18808746338
BATT_MODEL_RAW:,699,6980.4941378,3.4433097839,3.2550048828,0.18830490112
BATT_MODEL_RAW:,700,6990.4945901,3.4422111511,3.2535591125,0.18865203857
BATT_MODEL_RAW:,701,7000.4949885,3.4411277771,3.2529258728,0.1882019043
BATT_MODEL_RAW:,702,7010.4960468,3.4399833679,3.252456665,0.18752670288
BATT_MODEL_RAW:,703,7020.4966079,3.4388580322,3.2510528564,0.18780517578
BATT_MODEL_RAW:,704,7030.4970782,3.4377288818,3.2505226135,0.18720626831
BATT_MODEL_RAW:,705,7040.4980243,3.4365882874,3.2492713928,0.18731689453
BATT_MODEL_RAW:,706,7050.4985116,3.4354171753,3.2480773926,0.18733978271
BATT_MODEL_RAW:,707,7060.4988093,3.4342651367,3.2462348938,0.18803024292
BATT_MODEL_RAW:,708,7070.4990776,3.4330787659,3.2449913025,0.18808746338
BATT_MODEL_RAW:,709,7080.5000097,3.4319534302,3.2438087463,0.18814468384
BATT_MODEL_RAW:,710,7090.5011523,3.4306907654,3.2426452637,0.18804550171
BATT_MODEL_RAW:,711,7100.5016306,3.4294700623,3.2411231995,0.18834686279
BATT_MODEL_RAW:,712,7110.5027395,3.4282264709,3.2397880554,0.18843841553
BATT_MODEL_RAW:,713,7120.5036729,3.4269866943,3.2388725281,0.18811416626
BATT_MODEL_RAW:,714,7130.5039091,3.4257316589,3.2378463745,0.18788528442
BATT_MODEL_RAW:,715,7140.5041887,3.4244613647,3.2362670898,0.1881942749
BATT_MODEL_RAW:,716,7150.5046,3.4231758118,3.2353553772,0.18782043457
BATT_MODEL_RAW:,717,7160.5049492,3.4219169617,3.2342300415,0.18768692017
BATT_MODEL_RAW:,718,7170.5051739,3.4205780029,3.2326622009,0.187915802
BATT_MODEL_RAW:,719,7180.5057113,3.4192504883,3.2312202454,0.18803024292
BATT_MODEL_RAW:,720,7190.5066248,3.4179229736,3.2299537659,0.18796920776
BATT_MODEL_RAW:,721,7200.507504,3.4165611267,3.2286911011,0.18787002563
BATT_MODEL_RAW:,722,7210.5081853,3.4152526855,3.2276725769,0.18758010864
BATT_MODEL_RAW:,723,7220.5093332,3.413860321,3.2265357971,0.18732452393
BATT_MODEL_RAW:,724,7230.5102767,3.4124031067,3.2253952026,0.18700790405
BATT_MODEL_RAW:,725,7240.5107426,3.4109573364,3.2237701416,0.18718719482
BATT_MODEL_RAW:,726,7250.5113117,3.4095840454,3.2223205566,0.18726348877
BATT_MODEL_RAW:,727,7260.5119086,3.4080467224,3.2206497192,0.18739700317
BATT_MODEL_RAW:,728,7270.5128059,3.4065589905,3.2191123962,0.18744659424
BATT_MODEL_RAW:,729,7280.5132808,3.4050598145,3.2174377441,0.18762207031
BATT_MODEL_RAW:,730,7290.5142153,3.403503418,3.2157402039,0.18776321411
BATT_MODEL_RAW:,731,7300.5149241,3.4019355774,3.2140579224,0.18787765503
BATT_MODEL_RAW:,732,7310.5159176,3.4003410339,3.2127380371,0.18760299683
BATT_MODEL_RAW:,733,7320.5162453,3.3987579346,3.2110214233,0.18773651123
BATT_MODEL_RAW:,734,7330.5172238,3.3970603943,3.2093353271,0.18772506714
BATT_MODEL_RAW:,735,7340.517424,3.3953514099,3.2080841064,0.18726730347
BATT_MODEL_RAW:,736,7350.5177572,3.3935966492,3.2064552307,0.18714141846
BATT_MODEL_RAW:,737,7360.5189183,3.3917884827,3.2047996521,0.18698883057
BATT_MODEL_RAW:,738,7370.5199273,3.3900222778,3.2026939392,0.18732833862
BATT_MODEL_RAW:,739,7380.5201093,3.3880310059,3.2005653381,0.18746566772
BATT_MODEL_RAW:,740,7390.5209667,3.3860397339,3.198890686,0.18714904785
BATT_MODEL_RAW:,741,7400.5217972,3.3839683533,3.1966171265,0.18735122681
BATT_MODEL_RAW:,742,7410.5226953,3.3818092346,3.1943740845,0.18743515015
BATT_MODEL_RAW:,743,7420.5230502,3.3795433044,3.1920204163,0.18752288818
BATT_MODEL_RAW:,744,7430.5234532,3.377243042,3.1897506714,0.18749237061
BATT_MODEL_RAW:,745,7440.5239176,3.3746299744,3.1872901917,0.18733978271
BATT_MODEL_RAW:,746,7450.5250145,3.3719673157,3.1845932007,0.18737411499
BATT_MODEL_RAW:,747,7460.5256786,3.3691253662,3.1818504333,0.18727493286
BATT_MODEL_RAW:,748,7470.5262382,3.3660888672,3.1789398193,0.18714904785
BATT_MODEL_RAW:,749,7480.5263848,3.3628540039,3.1758117676,0.18704223633
BATT_MODEL_RAW:,750,7490.5270744,3.3593826294,3.172542572,0.18684005737
BATT_MODEL_RAW:,751,7500.5274617,3.3556747437,3.168964386,0.18671035767
BATT_MODEL_RAW:,752,7510.5283428,3.3516807556,3.1651725769,0.18650817871
BATT_MODEL_RAW:,753,7520.5286212,3.347442627,3.1611099243,0.18633270264
BATT_MODEL_RAW:,754,7530.5292174,3.3429069519,3.1567611694,0.18614578247
BATT_MODEL_RAW:,755,7540.5303806,3.3381500244,3.1519126892,0.18623733521
BATT_MODEL_RAW:,756,7550.5305475,3.3329544067,3.1469802856,0.18597412109
BATT_MODEL_RAW:,757,7560.5310287,3.3275146484,3.1416168213,0.18589782715
BATT_MODEL_RAW:,758,7570.531172,3.3217544556,3.1357040405,0.18605041504
BATT_MODEL_RAW:,759,7580.5313574,3.3156814575,3.1293029785,0.186378479
BATT_MODEL_RAW:,760,7590.5318214,3.3093032837,3.1225395203,0.18676376343
BATT_MODEL_RAW:,761,7600.532926,3.3026695251,3.1158218384,0.18684768677
BATT_MODEL_RAW:,762,7610.533952,3.2955551147,3.1085548401,0.18700027466
BATT_MODEL_RAW:,763,7620.5349241,3.2882041931,3.1014595032,0.18674468994
BATT_MODEL_RAW:,764,7630.5356491,3.2804870605,3.0941123962,0.18637466431
BATT_MODEL_RAW:,765,7640.5363102,3.2724456787,3.0860290527,0.18641662598
BATT_MODEL_RAW:,766,7650.5367257,3.2640686035,3.0777359009,0.18633270264
BATT_MODEL_RAW:,767,7660.5378271,3.2554244995,3.0689544678,0.18647003174
BATT_MODEL_RAW:,768,7670.5383546,3.2462425232,3.0595283508,0.18671417236
BATT_MODEL_RAW:,769,7680.5393808,3.2367858887,3.0498886108,0.18689727783
BATT_MODEL_RAW:,770,7690.5402193,3.2269935608,3.0403633118,0.18663024902
BATT_MODEL_RAW:,771,7700.5410812,3.2166366577,3.0303268433,0.18630981445
BATT_MODEL_RAW:,772,7710.5420372,3.2059288025,3.0196228027,0.18630599976
BATT_MODEL_RAW:,773,7720.5430585,3.1948776245,3.0089645386,0.18591308594
BATT_MODEL_RAW:,774,7730.5438031,3.1831436157,2.9977035522,0.18544006348
BATT_MODEL_RAW.capacity:,2.1473732786

BATT_MODEL:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,1,7730.5023325,3.1831436157,2.9977035522,0.18544006348
BATT_MODEL:,2,7650.495255,3.2640686035,3.0777359009,0.18633270264
BATT_MODEL:,3,7580.4898867,3.3156814575,3.1293029785,0.186378479
BATT_MODEL:,4,7500.4859911,3.3556747437,3.168964386,0.18671035767
BATT_MODEL:,5,7420.4815796,3.3795433044,3.1920204163,0.18752288818
BATT_MODEL:,6,7340.4759533,3.3953514099,3.2080841064,0.18726730347
BATT_MODEL:,7,7270.4713352,3.4065589905,3.2191123962,0.18744659424
BATT_MODEL:,8,7190.4651542,3.4179229736,3.2299537659,0.18796920776
BATT_MODEL:,9,7110.4612688,3.4282264709,3.2397880554,0.18843841553
BATT_MODEL:,10,7030.4556075,3.4377288818,3.2505226135,0.18720626831
BATT_MODEL:,11,6960.4512398,3.4454574585,3.2569503784,0.18850708008
BATT_MODEL:,12,6880.4468641,3.4537086487,3.2635650635,0.19014358521
BATT_MODEL:,13,6800.4401214,3.4610519409,3.2710151672,0.19003677368
BATT_MODEL:,14,6730.4360847,3.4669036865,3.278263092,0.18864059448
BATT_MODEL:,15,6650.4301758,3.4731407166,3.2839775085,0.18916320801
BATT_MODEL:,16,6570.4258032,3.4794311523,3.2892456055,0.19018554688
BATT_MODEL:,17,6490.4207883,3.4861869812,3.2934684753,0.19271850586
BATT_MODEL:,18,6420.4174656,3.4923362732,3.3005371094,0.19179916382
BATT_MODEL:,19,6340.4116047,3.4992790222,3.30701828,0.19226074219
BATT_MODEL:,20,6260.4061137,3.5057220459,3.3118629456,0.19385910034
BATT_MODEL:,21,6180.4008271,3.5116157532,3.3215065002,0.19010925293
BATT_MODEL:,22,6110.3969702,3.5164337158,3.3266448975,0.18978881836
BATT_MODEL:,23,6030.3917126,3.5216331482,3.3346061707,0.18702697754
BATT_MODEL:,24,5950.3868213,3.5265579224,3.3391189575,0.18743896484
BATT_MODEL:,25,5870.3820229,3.5312385559,3.3445205688,0.18671798706
BATT_MODEL:,26,5800.3778782,3.5351867676,3.3478469849,0.18733978271
BATT_MODEL:,27,5720.3726829,3.5395812988,3.3520011902,0.18758010864
BATT_MODEL:,28,5640.3685612,3.5438766479,3.3568725586,0.18700408936
BATT_MODEL:,29,5570.3644598,3.5475883484,3.3607673645,0.18682098389
BATT_MODEL:,30,5490.3581199,3.5517692566,3.3647460938,0.18702316284
BATT_MODEL:,31,5410.3526477,3.5559272766,3.3682365417,0.18769073486
BATT_MODEL:,32,5330.3490065,3.5600547791,3.3718261719,0.18822860718
BATT_MODEL:,33,5260.3454953,3.5636558533,3.3746986389,0.18895721436
BATT_MODEL:,34,5180.3399209,3.5677833557,3.3775138855,0.19026947021
BATT_MODEL:,35,5100.3338004,3.5719070435,3.3792114258,0.19269561768
BATT_MODEL:,36,5020.3284673,3.5760612488,3.3851165771,0.19094467163
BATT_MODEL:,37,4950.3238036,3.5797309875,3.3886566162,0.19107437134
BATT_MODEL:,38,4870.3171038,3.5839576721,3.3920021057,0.19195556641
BATT_MODEL:,39,4790.3123993,3.5882301331,3.3962783813,0.19195175171
BATT_MODEL:,40,4720.3081082,3.5920219421,3.4002037048,0.1918182373
BATT_MODEL:,41,4640.3030044,3.596446991,3.4055938721,0.1908531189
BATT_MODEL:,42,4560.2979827,3.6009063721,3.4109649658,0.18994140625
BATT_MODEL:,43,4480.2911561,3.6054916382,3.4137382507,0.19175338745
BATT_MODEL:,44,4410.2865592,3.6095962524,3.4183425903,0.19125366211
BATT_MODEL:,45,4330.2826574,3.6144065857,3.4228401184,0.19156646729
BATT_MODEL:,46,4250.2790521,3.6194038391,3.4277229309,0.1916809082
BATT_MODEL:,47,4170.2734041,3.624622345,3.4321784973,0.19244384766
BATT_MODEL:,48,4100.2684884,3.6291923523,3.43516922,0.19402313232
BATT_MODEL:,49,4020.262949,3.6346702576,3.4436836243,0.1909866333
BATT_MODEL:,50,3940.2600573,3.6403808594,3.4491043091,0.19127655029
BATT_MODEL:,51,3870.255967,3.645614624,3.4542388916,0.19137573242
BATT_MODEL:,52,3790.2505537,3.6516342163,3.4583282471,0.19330596924
BATT_MODEL:,53,3710.2434579,3.6579742432,3.4643211365,0.19365310669
BATT_MODEL:,54,3630.2397692,3.6645507813,3.470085144,0.19446563721
BATT_MODEL:,55,3560.2343206,3.6704673767,3.4765357971,0.19393157959
BATT_MODEL:,56,3480.2293462,3.6774291992,3.4845237732,0.19290542603
BATT_MODEL:,57,3400.2235117,3.6846618652,3.4928741455,0.19178771973
BATT_MODEL:,58,3320.2170971,3.6920700073,3.5010566711,0.19101333618
BATT_MODEL:,59,3250.2126723,3.6987800598,3.5081672668,0.19061279297
BATT_MODEL:,60,3170.2072283,3.7066574097,3.5154685974,0.19118881226
BATT_MODEL:,61,3090.203365,3.7147750854,3.522983551,0.19179153442
BATT_MODEL:,62,3010.1978829,3.7231254578,3.5304489136,0.19267654419
BATT_MODEL:,63,2940.1925807,3.7306194305,3.5372200012,0.19339942932
BATT_MODEL:,64,2860.1871489,3.7393894196,3.5455665588,0.19382286072
BATT_MODEL:,65,2780.1818723,3.7484016418,3.5550079346,0.19339370728
BATT_MODEL:,66,2710.1772936,3.756526947,3.5627861023,0.19374084473
BATT_MODEL:,67,2630.1715575,3.7659835815,3.5727539063,0.19322967529
BATT_MODEL:,68,2550.1663929,3.7755336761,3.5819396973,0.19359397888
BATT_MODEL:,69,2470.1620716,3.7853775024,3.5906791687,0.19469833374
BATT_MODEL:,70,2400.1568358,3.7941417694,3.5993118286,0.1948299408
BATT_MODEL:,71,2320.1529477,3.8042888641,3.6109542847,0.19333457947
BATT_MODEL:,72,2240.1471752,3.8145847321,3.6215705872,0.1930141449
BATT_MODEL:,73,2160.1415736,3.8250637054,3.6324691772,0.1925945282
BATT_MODEL:,74,2090.1371947,3.8343429565,3.6415977478,0.19274520874
BATT_MODEL:,75,2010.1312419,3.8450679779,3.6519050598,0.19316291809
BATT_MODEL:,76,1930.1249658,3.8559169769,3.6642227173,0.19169425964
BATT_MODEL:,77,1860.1215998,3.865530014,3.6738624573,0.19166755676
BATT_MODEL:,78,1780.1173893,3.876625061,3.6841316223,0.19249343872
BATT_MODEL:,79,1700.1114753,3.8878517151,3.6978263855,0.19002532959
BATT_MODEL:,80,1620.1064592,3.8992595673,3.7103500366,0.18890953064
BATT_MODEL:,81,1550.1028573,3.9091949463,3.7194442749,0.18975067139
BATT_MODEL:,82,1470.097828,3.9207458496,3.7322006226,0.18854522705
BATT_MODEL:,83,1390.0930733,3.9324913025,3.7445220947,0.18796920776
BATT_MODEL:,84,1310.0881101,3.9442367554,3.7564506531,0.18778610229
BATT_MODEL:,85,1240.085097,3.9545288086,3.7662220001,0.18830680847
BATT_MODEL:,86,1160.079997,3.9664745331,3.7780456543,0.18842887878
BATT_MODEL:,87,1080.0760778,3.9785480499,3.7892799377,0.18926811218
BATT_MODEL:,88,1000.0702689,3.9907302856,3.7987918854,0.19193840027
BATT_MODEL:,89,930.06524628,4.0014419556,3.810968399,0.19047355652
BATT_MODEL:,90,850.06038216,4.0137844086,3.8256187439,0.18816566467
BATT_MODEL:,91,770.0545804,4.0262413025,3.8378829956,0.18835830688
BATT_MODEL:,92,700.05210628,4.0372390747,3.8506469727,0.18659210205
BATT_MODEL:,93,620.04607256,4.0499191284,3.8636035919,0.1863155365
BATT_MODEL:,94,540.04115066,4.0627784729,3.8778133392,0.18496513367
BATT_MODEL:,95,460.03466876,4.0756912231,3.8884849548,0.18720626831
BATT_MODEL:,96,390.02843914,4.087266922,3.8982963562,0.1889705658
BATT_MODEL:,97,310.02171272,4.1007957458,3.9093151093,0.1914806366
BATT_MODEL:,98,230.01602688,4.1148509979,3.9226436615,0.19220733643
BATT_MODEL:,99,150.01011568,4.1300601959,3.936498642,0.19356155396
BATT_MODEL:,100,80.00569268,4.1461925507,3.9474830627,0.19870948792
BATT_MODEL:,101,0,4.1869735718,3.9285964966,0.2583770752
BATT_MODEL.capacity:,2.1474
